external_course_key,course_id,course_name
2163-09002,2016-SPRI-PULLM-ANIM_SCI-700-9002-THE,2016-SPRI-PULLM-ANIM_SCI-700-9002-THE
2163-09003,2016-SPRI-PULLM-ANIM_SCI-700-9003-THE,2016-SPRI-PULLM-ANIM_SCI-700-9003-THE
2163-04949,2016-SPRI-PULLM-ANIM_SCI-700-4949-THE,2016-SPRI-PULLM-ANIM_SCI-700-4949-THE
2163-04948,2016-SPRI-PULLM-ANIM_SCI-700-4948-THE,2016-SPRI-PULLM-ANIM_SCI-700-4948-THE
2163-04947,2016-SPRI-PULLM-ANIM_SCI-700-4947-THE,2016-SPRI-PULLM-ANIM_SCI-700-4947-THE
2163-04946,2016-SPRI-PULLM-ANIM_SCI-700-4946-THE,2016-SPRI-PULLM-ANIM_SCI-700-4946-THE
2163-04945,2016-SPRI-PULLM-ANIM_SCI-700-4945-THE,2016-SPRI-PULLM-ANIM_SCI-700-4945-THE
2163-04944,2016-SPRI-PULLM-ANIM_SCI-700-4944-THE,2016-SPRI-PULLM-ANIM_SCI-700-4944-THE
2163-04943,2016-SPRI-PULLM-ANIM_SCI-700-4943-THE,2016-SPRI-PULLM-ANIM_SCI-700-4943-THE
2163-04942,2016-SPRI-PULLM-ANIM_SCI-700-4942-THE,2016-SPRI-PULLM-ANIM_SCI-700-4942-THE
2163-04941,2016-SPRI-PULLM-ANIM_SCI-700-4941-THE,2016-SPRI-PULLM-ANIM_SCI-700-4941-THE
2163-06161,2016-SPRI-PULLM-ACCTG-420-6161-LEC,2016-SPRI-PULLM-ACCTG-420-6161-LEC
2163-10054,2016-SPRI-ONLIN-ACCTG-498-10054-INT,2016-SPRI-ONLIN-ACCTG-498-10054-INT
2163-10218,2016-SPRI-TRICI-ACCTG-498-10218-INT,2016-SPRI-TRICI-ACCTG-498-10218-INT
2163-06924,2016-SPRI-VANCO-ACCTG-498-6924-INT,2016-SPRI-VANCO-ACCTG-498-6924-INT
2163-05166,2016-SPRI-PULLM-ACCTG-498-5166-INT,2016-SPRI-PULLM-ACCTG-498-5166-INT
2163-04160,2016-SPRI-PULLM-AMDT-417-4160-LEC,2016-SPRI-PULLM-AMDT-417-4160-LEC
2163-09052,2016-SPRI-VANCO-ANTH-101-9052-LEC,2016-SPRI-VANCO-ANTH-101-9052-LEC
2163-03887,2016-SPRI-PULLM-ANTH-101-3887-LEC,2016-SPRI-PULLM-ANTH-101-3887-LEC
2163-03886,2016-SPRI-PULLM-ANTH-101-3886-LEC,2016-SPRI-PULLM-ANTH-101-3886-LEC
2163-09607,2016-SPRI-PULLM-ANTH-101-9607-LEC,2016-SPRI-PULLM-ANTH-101-9607-LEC
2163-03885,2016-SPRI-PULLM-ANTH-101-3885-LEC,2016-SPRI-PULLM-ANTH-101-3885-LEC
2163-03884,2016-SPRI-PULLM-ANTH-101-3884-LEC,2016-SPRI-PULLM-ANTH-101-3884-LEC
2163-03883,2016-SPRI-PULLM-ANTH-101-3883-LEC,2016-SPRI-PULLM-ANTH-101-3883-LEC
2163-03882,2016-SPRI-PULLM-ANTH-101-3882-LEC,2016-SPRI-PULLM-ANTH-101-3882-LEC
2163-03881,2016-SPRI-PULLM-ANTH-101-3881-LEC,2016-SPRI-PULLM-ANTH-101-3881-LEC
2163-03894,2016-SPRI-PULLM-ANTH-203-3894-LEC,2016-SPRI-PULLM-ANTH-203-3894-LEC
2163-03893,2016-SPRI-PULLM-ANTH-203-3893-LEC,2016-SPRI-PULLM-ANTH-203-3893-LEC
2163-02776,2016-SPRI-PULLM-ASTRONOM-450-2776-LEC,2016-SPRI-PULLM-ASTRONOM-450-2776-LEC
2163-10097,2016-SPRI-VANCO-I_BUS-496-10097-LEC,2016-SPRI-VANCO-I_BUS-496-10097-LEC
2163-09876,2016-SPRI-PULLM-I_BUS-496-9876-LEC,2016-SPRI-PULLM-I_BUS-496-9876-LEC
2163-02734,2016-SPRI-PULLM-I_BUS-496-2734-LEC,2016-SPRI-PULLM-I_BUS-496-2734-LEC
2163-07643,2016-SPRI-ONLIN-I_BUS-496-7643-LEC,2016-SPRI-ONLIN-I_BUS-496-7643-LEC
2163-07642,2016-SPRI-ONLIN-I_BUS-496-7642-LEC,2016-SPRI-ONLIN-I_BUS-496-7642-LEC
2163-04080,2016-SPRI-PULLM-KINES-264-4080-LAB,2016-SPRI-PULLM-KINES-264-4080-LAB
2163-04079,2016-SPRI-PULLM-KINES-264-4079-LAB,2016-SPRI-PULLM-KINES-264-4079-LAB
2163-04078,2016-SPRI-PULLM-KINES-264-4078-LAB,2016-SPRI-PULLM-KINES-264-4078-LAB
2163-04077,2016-SPRI-PULLM-KINES-264-4077-LAB,2016-SPRI-PULLM-KINES-264-4077-LAB
2163-04076,2016-SPRI-PULLM-KINES-264-4076-LAB,2016-SPRI-PULLM-KINES-264-4076-LAB
2163-04075,2016-SPRI-PULLM-KINES-264-4075-LAB,2016-SPRI-PULLM-KINES-264-4075-LAB
2163-04074,2016-SPRI-PULLM-KINES-264-4074-LEC,2016-SPRI-PULLM-KINES-264-4074-LEC
2163-04073,2016-SPRI-PULLM-KINES-264-4073-LEC,2016-SPRI-PULLM-KINES-264-4073-LEC
2163-04072,2016-SPRI-PULLM-KINES-264-4072-LEC,2016-SPRI-PULLM-KINES-264-4072-LEC
2163-03906,2016-SPRI-PULLM-CES-376-3906-LEC,2016-SPRI-PULLM-CES-376-3906-LEC
2163-03905,2016-SPRI-PULLM-ANTH-331-3905-LEC,2016-SPRI-PULLM-ANTH-331-3905-LEC
2163-04938,2016-SPRI-PULLM-ANIM_SCI-499-4938-IND,2016-SPRI-PULLM-ANIM_SCI-499-4938-IND
2163-09692,2016-SPRI-VANCO-BIOLOGY-220-9692-LEC,2016-SPRI-VANCO-BIOLOGY-220-9692-LEC
2163-07395,2016-SPRI-ONLIN-BIOLOGY-220-7395-LEC,2016-SPRI-ONLIN-BIOLOGY-220-7395-LEC
2163-03125,2016-SPRI-PULLM-BIOLOGY-220-3125-LEC,2016-SPRI-PULLM-BIOLOGY-220-3125-LEC
2163-02016,2016-SPRI-PULLM-CHE-495-2016-INT,2016-SPRI-PULLM-CHE-495-2016-INT
2163-06421,2016-SPRI-PULLM-BIO_ENG-495-6421-INT,2016-SPRI-PULLM-BIO_ENG-495-6421-INT
2163-01175,2016-SPRI-TRICI-CHE-700-1175-THE,2016-SPRI-TRICI-CHE-700-1175-THE
2163-02026,2016-SPRI-PULLM-CHE-700-2026-THE,2016-SPRI-PULLM-CHE-700-2026-THE
2163-01723,2016-SPRI-PULLM-BIO_ENG-499-1723-IND,2016-SPRI-PULLM-BIO_ENG-499-1723-IND
2163-06433,2016-SPRI-VANCO-B_LAW-210-6433-LEC,2016-SPRI-VANCO-B_LAW-210-6433-LEC
2163-01086,2016-SPRI-TRICI-B_LAW-210-1086-LEC,2016-SPRI-TRICI-B_LAW-210-1086-LEC
2163-06165,2016-SPRI-PULLM-B_LAW-210-6165-LEC,2016-SPRI-PULLM-B_LAW-210-6165-LEC
2163-05846,2016-SPRI-PULLM-B_LAW-210-5846-LEC,2016-SPRI-PULLM-B_LAW-210-5846-LEC
2163-05845,2016-SPRI-PULLM-B_LAW-210-5845-LEC,2016-SPRI-PULLM-B_LAW-210-5845-LEC
2163-05844,2016-SPRI-PULLM-B_LAW-210-5844-LEC,2016-SPRI-PULLM-B_LAW-210-5844-LEC
2163-05843,2016-SPRI-PULLM-B_LAW-210-5843-LEC,2016-SPRI-PULLM-B_LAW-210-5843-LEC
2163-05842,2016-SPRI-PULLM-B_LAW-210-5842-LEC,2016-SPRI-PULLM-B_LAW-210-5842-LEC
2163-09017,2016-SPRI-ONLIN-B_LAW-210-9017-LEC,2016-SPRI-ONLIN-B_LAW-210-9017-LEC
2163-07477,2016-SPRI-ONLIN-B_LAW-210-7477-LEC,2016-SPRI-ONLIN-B_LAW-210-7477-LEC
2163-09016,2016-SPRI-ONLIN-B_LAW-210-9016-LEC,2016-SPRI-ONLIN-B_LAW-210-9016-LEC
2163-03124,2016-SPRI-PULLM-BIOLOGY-201-3124-LEC,2016-SPRI-PULLM-BIOLOGY-201-3124-LEC
2163-06881,2016-SPRI-VANCO-BIOLOGY-495-6881-INT,2016-SPRI-VANCO-BIOLOGY-495-6881-INT
2163-09532,2016-SPRI-PULLM-BIOLOGY-495-9532-INT,2016-SPRI-PULLM-BIOLOGY-495-9532-INT
2163-03188,2016-SPRI-PULLM-BIOLOGY-495-3188-INT,2016-SPRI-PULLM-BIOLOGY-495-3188-INT
2163-01173,2016-SPRI-TRICI-BSYSE-702-1173-EXC,2016-SPRI-TRICI-BSYSE-702-1173-EXC
2163-05092,2016-SPRI-PULLM-BSYSE-702-5092-EXC,2016-SPRI-PULLM-BSYSE-702-5092-EXC
2163-03527,2016-SPRI-PULLM-CE-315-3527-LEC,2016-SPRI-PULLM-CE-315-3527-LEC
2163-03536,2016-SPRI-PULLM-CE-341-3536-LEC,2016-SPRI-PULLM-CE-341-3536-LEC
2163-01348,2016-SPRI-TRICI-CE-463-1348-LEC,2016-SPRI-TRICI-CE-463-1348-LEC
2163-03559,2016-SPRI-PULLM-CE-463-3559-LEC,2016-SPRI-PULLM-CE-463-3559-LEC
2163-08347,2016-SPRI-SPOKA-PHIL-532-8347-LEC,2016-SPRI-SPOKA-PHIL-532-8347-LEC
2163-07471,2016-SPRI-ONLIN-PHIL-532-7471-LEC,2016-SPRI-ONLIN-PHIL-532-7471-LEC
2163-09295,2016-SPRI-TRICI-ME-311-9295-LAB,2016-SPRI-TRICI-ME-311-9295-LAB
2163-01395,2016-SPRI-TRICI-ME-311-1395-LAB,2016-SPRI-TRICI-ME-311-1395-LAB
2163-01394,2016-SPRI-TRICI-ME-311-1394-LAB,2016-SPRI-TRICI-ME-311-1394-LAB
2163-01393,2016-SPRI-TRICI-ME-311-1393-LAB,2016-SPRI-TRICI-ME-311-1393-LAB
2163-01392,2016-SPRI-TRICI-ME-311-1392-LAB,2016-SPRI-TRICI-ME-311-1392-LAB
2163-06321,2016-SPRI-PULLM-ME-311-6321-LAB,2016-SPRI-PULLM-ME-311-6321-LAB
2163-04024,2016-SPRI-PULLM-ME-311-4024-LAB,2016-SPRI-PULLM-ME-311-4024-LAB
2163-04023,2016-SPRI-PULLM-ME-311-4023-LAB,2016-SPRI-PULLM-ME-311-4023-LAB
2163-04022,2016-SPRI-PULLM-ME-311-4022-LAB,2016-SPRI-PULLM-ME-311-4022-LAB
2163-04021,2016-SPRI-PULLM-ME-311-4021-LAB,2016-SPRI-PULLM-ME-311-4021-LAB
2163-06513,2016-SPRI-VANCO-MATH-108-6513-LEC,2016-SPRI-VANCO-MATH-108-6513-LEC
2163-06514,2016-SPRI-VANCO-MATH-108-6514-LEC,2016-SPRI-VANCO-MATH-108-6514-LEC
2163-10308,2016-SPRI-TRICI-MATH-108-10308-LEC,2016-SPRI-TRICI-MATH-108-10308-LEC
2163-01455,2016-SPRI-TRICI-MATH-108-1455-LEC,2016-SPRI-TRICI-MATH-108-1455-LEC
2163-02496,2016-SPRI-PULLM-MATH-108-2496-LEC,2016-SPRI-PULLM-MATH-108-2496-LEC
2163-02495,2016-SPRI-PULLM-MATH-108-2495-LEC,2016-SPRI-PULLM-MATH-108-2495-LEC
2163-02494,2016-SPRI-PULLM-MATH-108-2494-LEC,2016-SPRI-PULLM-MATH-108-2494-LEC
2163-02493,2016-SPRI-PULLM-MATH-108-2493-LEC,2016-SPRI-PULLM-MATH-108-2493-LEC
2163-06515,2016-SPRI-VANCO-MATH-110-6515-LAB,2016-SPRI-VANCO-MATH-110-6515-LAB
2163-07135,2016-SPRI-VANCO-MATH-273-7135-LEC,2016-SPRI-VANCO-MATH-273-7135-LEC
2163-06520,2016-SPRI-VANCO-MATH-273-6520-LEC,2016-SPRI-VANCO-MATH-273-6520-LEC
2163-01460,2016-SPRI-TRICI-MATH-273-1460-LEC,2016-SPRI-TRICI-MATH-273-1460-LEC
2163-03227,2016-SPRI-PULLM-MATH-273-3227-LEC,2016-SPRI-PULLM-MATH-273-3227-LEC
2163-03226,2016-SPRI-PULLM-MATH-273-3226-LEC,2016-SPRI-PULLM-MATH-273-3226-LEC
2163-03225,2016-SPRI-PULLM-MATH-273-3225-LEC,2016-SPRI-PULLM-MATH-273-3225-LEC
2163-09898,2016-SPRI-VANCO-MATH-315-9898-LEC,2016-SPRI-VANCO-MATH-315-9898-LEC
2163-06883,2016-SPRI-VANCO-MATH-315-6883-LEC,2016-SPRI-VANCO-MATH-315-6883-LEC
2163-01296,2016-SPRI-TRICI-MATH-315-1296-LEC,2016-SPRI-TRICI-MATH-315-1296-LEC
2163-03234,2016-SPRI-PULLM-MATH-315-3234-LEC,2016-SPRI-PULLM-MATH-315-3234-LEC
2163-03233,2016-SPRI-PULLM-MATH-315-3233-LEC,2016-SPRI-PULLM-MATH-315-3233-LEC
2163-03232,2016-SPRI-PULLM-MATH-315-3232-LEC,2016-SPRI-PULLM-MATH-315-3232-LEC
2163-03244,2016-SPRI-PULLM-MATH-540-3244-LEC,2016-SPRI-PULLM-MATH-540-3244-LEC
2163-03243,2016-SPRI-PULLM-MATH-440-3243-LEC,2016-SPRI-PULLM-MATH-440-3243-LEC
2163-01297,2016-SPRI-TRICI-MATH-600-1297-IND,2016-SPRI-TRICI-MATH-600-1297-IND
2163-07276,2016-SPRI-VANCO-MATH-600-7276-IND,2016-SPRI-VANCO-MATH-600-7276-IND
2163-03275,2016-SPRI-PULLM-MATH-600-3275-IND,2016-SPRI-PULLM-MATH-600-3275-IND
2163-03274,2016-SPRI-PULLM-MATH-600-3274-IND,2016-SPRI-PULLM-MATH-600-3274-IND
2163-03273,2016-SPRI-PULLM-MATH-600-3273-IND,2016-SPRI-PULLM-MATH-600-3273-IND
2163-03272,2016-SPRI-PULLM-MATH-600-3272-IND,2016-SPRI-PULLM-MATH-600-3272-IND
2163-03271,2016-SPRI-PULLM-MATH-600-3271-IND,2016-SPRI-PULLM-MATH-600-3271-IND
2163-10146,2016-SPRI-TRICI-MATH-702-10146-EXC,2016-SPRI-TRICI-MATH-702-10146-EXC
2163-07159,2016-SPRI-VANCO-MATH-702-7159-EXC,2016-SPRI-VANCO-MATH-702-7159-EXC
2163-02029,2016-SPRI-PULLM-MATH-702-2029-EXC,2016-SPRI-PULLM-MATH-702-2029-EXC
2163-02002,2016-SPRI-PULLM-CHE-211-2002-LEC,2016-SPRI-PULLM-CHE-211-2002-LEC
2163-01610,2016-SPRI-TRICI-CHEM-102-1610-LAB,2016-SPRI-TRICI-CHEM-102-1610-LAB
2163-01429,2016-SPRI-TRICI-CHEM-102-1429-LAB,2016-SPRI-TRICI-CHEM-102-1429-LAB
2163-01428,2016-SPRI-TRICI-CHEM-102-1428-LAB,2016-SPRI-TRICI-CHEM-102-1428-LAB
2163-01427,2016-SPRI-TRICI-CHEM-102-1427-LEC,2016-SPRI-TRICI-CHEM-102-1427-LEC
2163-01894,2016-SPRI-PULLM-CHEM-102-1894-LAB,2016-SPRI-PULLM-CHEM-102-1894-LAB
2163-01893,2016-SPRI-PULLM-CHEM-102-1893-LAB,2016-SPRI-PULLM-CHEM-102-1893-LAB
2163-01892,2016-SPRI-PULLM-CHEM-102-1892-LAB,2016-SPRI-PULLM-CHEM-102-1892-LAB
2163-01891,2016-SPRI-PULLM-CHEM-102-1891-LAB,2016-SPRI-PULLM-CHEM-102-1891-LAB
2163-01890,2016-SPRI-PULLM-CHEM-102-1890-LAB,2016-SPRI-PULLM-CHEM-102-1890-LAB
2163-01889,2016-SPRI-PULLM-CHEM-102-1889-LAB,2016-SPRI-PULLM-CHEM-102-1889-LAB
2163-01888,2016-SPRI-PULLM-CHEM-102-1888-LAB,2016-SPRI-PULLM-CHEM-102-1888-LAB
2163-01887,2016-SPRI-PULLM-CHEM-102-1887-LAB,2016-SPRI-PULLM-CHEM-102-1887-LAB
2163-01886,2016-SPRI-PULLM-CHEM-102-1886-LAB,2016-SPRI-PULLM-CHEM-102-1886-LAB
2163-01885,2016-SPRI-PULLM-CHEM-102-1885-LAB,2016-SPRI-PULLM-CHEM-102-1885-LAB
2163-01884,2016-SPRI-PULLM-CHEM-102-1884-LAB,2016-SPRI-PULLM-CHEM-102-1884-LAB
2163-01883,2016-SPRI-PULLM-CHEM-102-1883-LAB,2016-SPRI-PULLM-CHEM-102-1883-LAB
2163-01882,2016-SPRI-PULLM-CHEM-102-1882-LAB,2016-SPRI-PULLM-CHEM-102-1882-LAB
2163-01881,2016-SPRI-PULLM-CHEM-102-1881-LAB,2016-SPRI-PULLM-CHEM-102-1881-LAB
2163-01880,2016-SPRI-PULLM-CHEM-102-1880-LEC,2016-SPRI-PULLM-CHEM-102-1880-LEC
2163-04274,2016-SPRI-PULLM-CHEM-345-4274-LAB,2016-SPRI-PULLM-CHEM-345-4274-LAB
2163-04273,2016-SPRI-PULLM-CHEM-345-4273-LAB,2016-SPRI-PULLM-CHEM-345-4273-LAB
2163-04272,2016-SPRI-PULLM-CHEM-345-4272-LAB,2016-SPRI-PULLM-CHEM-345-4272-LAB
2163-04271,2016-SPRI-PULLM-CHEM-345-4271-LAB,2016-SPRI-PULLM-CHEM-345-4271-LAB
2163-04270,2016-SPRI-PULLM-CHEM-345-4270-LAB,2016-SPRI-PULLM-CHEM-345-4270-LAB
2163-04269,2016-SPRI-PULLM-CHEM-345-4269-LAB,2016-SPRI-PULLM-CHEM-345-4269-LAB
2163-04268,2016-SPRI-PULLM-CHEM-345-4268-LAB,2016-SPRI-PULLM-CHEM-345-4268-LAB
2163-04267,2016-SPRI-PULLM-CHEM-345-4267-LAB,2016-SPRI-PULLM-CHEM-345-4267-LAB
2163-04266,2016-SPRI-PULLM-CHEM-345-4266-LAB,2016-SPRI-PULLM-CHEM-345-4266-LAB
2163-04265,2016-SPRI-PULLM-CHEM-345-4265-LAB,2016-SPRI-PULLM-CHEM-345-4265-LAB
2163-04264,2016-SPRI-PULLM-CHEM-345-4264-LAB,2016-SPRI-PULLM-CHEM-345-4264-LAB
2163-04263,2016-SPRI-PULLM-CHEM-345-4263-LEC,2016-SPRI-PULLM-CHEM-345-4263-LEC
2163-09117,2016-SPRI-PULLM-CHEM-537-9117-LEC,2016-SPRI-PULLM-CHEM-537-9117-LEC
2163-06587,2016-SPRI-VANCO-JAPANESE-111-6587-LEC,2016-SPRI-VANCO-JAPANESE-111-6587-LEC
2163-05696,2016-SPRI-PULLM-JAPANESE-111-5696-LEC,2016-SPRI-PULLM-JAPANESE-111-5696-LEC
2163-06586,2016-SPRI-VANCO-ASIA-111-6586-LEC,2016-SPRI-VANCO-ASIA-111-6586-LEC
2163-05695,2016-SPRI-PULLM-ASIA-111-5695-LEC,2016-SPRI-PULLM-ASIA-111-5695-LEC
2163-06585,2016-SPRI-VANCO-CHINESE-111-6585-LEC,2016-SPRI-VANCO-CHINESE-111-6585-LEC
2163-05694,2016-SPRI-PULLM-CHINESE-111-5694-LEC,2016-SPRI-PULLM-CHINESE-111-5694-LEC
2163-05389,2016-SPRI-PULLM-COMJOUR-499-5389-IND,2016-SPRI-PULLM-COMJOUR-499-5389-IND
2163-05390,2016-SPRI-PULLM-COMJOUR-499-5390-IND,2016-SPRI-PULLM-COMJOUR-499-5390-IND
2163-05388,2016-SPRI-PULLM-COMJOUR-499-5388-IND,2016-SPRI-PULLM-COMJOUR-499-5388-IND
2163-05387,2016-SPRI-PULLM-COMJOUR-499-5387-IND,2016-SPRI-PULLM-COMJOUR-499-5387-IND
2163-06981,2016-SPRI-VANCO-COMSOC-321-6981-LEC,2016-SPRI-VANCO-COMSOC-321-6981-LEC
2163-03311,2016-SPRI-PULLM-COMSOC-321-3311-LEC,2016-SPRI-PULLM-COMSOC-321-3311-LEC
2163-05274,2016-SPRI-PULLM-MKTG-461-5274-LEC,2016-SPRI-PULLM-MKTG-461-5274-LEC
2163-05275,2016-SPRI-PULLM-MKTG-468-5275-LEC,2016-SPRI-PULLM-MKTG-468-5275-LEC
2163-03316,2016-SPRI-PULLM-COMSOC-499-3316-IND,2016-SPRI-PULLM-COMSOC-499-3316-IND
2163-05415,2016-SPRI-PULLM-COMSTRAT-499-5415-IND,2016-SPRI-PULLM-COMSTRAT-499-5415-IND
2163-05414,2016-SPRI-PULLM-COMSTRAT-499-5414-IND,2016-SPRI-PULLM-COMSTRAT-499-5414-IND
2163-02542,2016-SPRI-PULLM-COUN_PSY-597-2542-INT,2016-SPRI-PULLM-COUN_PSY-597-2542-INT
2163-02543,2016-SPRI-PULLM-COUN_PSY-600-2543-IND,2016-SPRI-PULLM-COUN_PSY-600-2543-IND
2163-02544,2016-SPRI-PULLM-COUN_PSY-700-2544-THE,2016-SPRI-PULLM-COUN_PSY-700-2544-THE
2163-02545,2016-SPRI-PULLM-COUN_PSY-702-2545-EXC,2016-SPRI-PULLM-COUN_PSY-702-2545-EXC
2163-09273,2016-SPRI-TRICI-CPT_S-600-9273-IND,2016-SPRI-TRICI-CPT_S-600-9273-IND
2163-01333,2016-SPRI-TRICI-CPT_S-600-1333-IND,2016-SPRI-TRICI-CPT_S-600-1333-IND
2163-09274,2016-SPRI-TRICI-CPT_S-600-9274-IND,2016-SPRI-TRICI-CPT_S-600-9274-IND
2163-03994,2016-SPRI-PULLM-CPT_S-600-3994-IND,2016-SPRI-PULLM-CPT_S-600-3994-IND
2163-08327,2016-SPRI-SPOKA-MUS-362-8327-LEC,2016-SPRI-SPOKA-MUS-362-8327-LEC
2163-08326,2016-SPRI-SPOKA-MUS-362-8326-LEC,2016-SPRI-SPOKA-MUS-362-8326-LEC
2163-06087,2016-SPRI-PULLM-MUS-362-6087-LEC,2016-SPRI-PULLM-MUS-362-6087-LEC
2163-05482,2016-SPRI-PULLM-MUS-362-5482-LEC,2016-SPRI-PULLM-MUS-362-5482-LEC
2163-05483,2016-SPRI-PULLM-MUS-362-5483-LEC,2016-SPRI-PULLM-MUS-362-5483-LEC
2163-05481,2016-SPRI-PULLM-MUS-362-5481-LEC,2016-SPRI-PULLM-MUS-362-5481-LEC
2163-07476,2016-SPRI-ONLIN-MUS-362-7476-LEC,2016-SPRI-ONLIN-MUS-362-7476-LEC
2163-07475,2016-SPRI-ONLIN-MUS-362-7475-LEC,2016-SPRI-ONLIN-MUS-362-7475-LEC
2163-05507,2016-SPRI-PULLM-MUS-531-5507-LAB,2016-SPRI-PULLM-MUS-531-5507-LAB
2163-05506,2016-SPRI-PULLM-MUS-431-5506-LAB,2016-SPRI-PULLM-MUS-431-5506-LAB
2163-05508,2016-SPRI-PULLM-MUS-432-5508-LAB,2016-SPRI-PULLM-MUS-432-5508-LAB
2163-05523,2016-SPRI-PULLM-MUS-539-5523-LAB,2016-SPRI-PULLM-MUS-539-5523-LAB
2163-05522,2016-SPRI-PULLM-MUS-439-5522-LAB,2016-SPRI-PULLM-MUS-439-5522-LAB
2163-05538,2016-SPRI-PULLM-MUS-499-5538-IND,2016-SPRI-PULLM-MUS-499-5538-IND
2163-05537,2016-SPRI-PULLM-MUS-499-5537-IND,2016-SPRI-PULLM-MUS-499-5537-IND
2163-05541,2016-SPRI-PULLM-MUS-503-5541-IND,2016-SPRI-PULLM-MUS-503-5541-IND
2163-05566,2016-SPRI-PULLM-MUS-700-5566-THE,2016-SPRI-PULLM-MUS-700-5566-THE
2163-06143,2016-SPRI-PULLM-NEUROSCI-426-6143-LAB,2016-SPRI-PULLM-NEUROSCI-426-6143-LAB
2163-06142,2016-SPRI-PULLM-NEUROSCI-426-6142-LAB,2016-SPRI-PULLM-NEUROSCI-426-6142-LAB
2163-03456,2016-SPRI-PULLM-PE_ACTIV-132-3456-LAB,2016-SPRI-PULLM-PE_ACTIV-132-3456-LAB
2163-03454,2016-SPRI-PULLM-PE_ACTIV-132-3454-LAB,2016-SPRI-PULLM-PE_ACTIV-132-3454-LAB
2163-03455,2016-SPRI-PULLM-PE_ACTIV-132-3455-LAB,2016-SPRI-PULLM-PE_ACTIV-132-3455-LAB
2163-03453,2016-SPRI-PULLM-PE_ACTIV-132-3453-LAB,2016-SPRI-PULLM-PE_ACTIV-132-3453-LAB
2163-03452,2016-SPRI-PULLM-PE_ACTIV-132-3452-LAB,2016-SPRI-PULLM-PE_ACTIV-132-3452-LAB
2163-03451,2016-SPRI-PULLM-PE_ACTIV-132-3451-LAB,2016-SPRI-PULLM-PE_ACTIV-132-3451-LAB
2163-03450,2016-SPRI-PULLM-PE_ACTIV-132-3450-LAB,2016-SPRI-PULLM-PE_ACTIV-132-3450-LAB
2163-03466,2016-SPRI-PULLM-PE_ACTIV-141-3466-LAB,2016-SPRI-PULLM-PE_ACTIV-141-3466-LAB
2163-03465,2016-SPRI-PULLM-PE_ACTIV-141-3465-LAB,2016-SPRI-PULLM-PE_ACTIV-141-3465-LAB
2163-03464,2016-SPRI-PULLM-PE_ACTIV-141-3464-LAB,2016-SPRI-PULLM-PE_ACTIV-141-3464-LAB
2163-03463,2016-SPRI-PULLM-PE_ACTIV-141-3463-LAB,2016-SPRI-PULLM-PE_ACTIV-141-3463-LAB
2163-03462,2016-SPRI-PULLM-PE_ACTIV-141-3462-LAB,2016-SPRI-PULLM-PE_ACTIV-141-3462-LAB
2163-03461,2016-SPRI-PULLM-PE_ACTIV-141-3461-LAB,2016-SPRI-PULLM-PE_ACTIV-141-3461-LAB
2163-03460,2016-SPRI-PULLM-PE_ACTIV-141-3460-LAB,2016-SPRI-PULLM-PE_ACTIV-141-3460-LAB
2163-03459,2016-SPRI-PULLM-PE_ACTIV-141-3459-LAB,2016-SPRI-PULLM-PE_ACTIV-141-3459-LAB
2163-03471,2016-SPRI-PULLM-PE_ACTIV-150-3471-LAB,2016-SPRI-PULLM-PE_ACTIV-150-3471-LAB
2163-03470,2016-SPRI-PULLM-PE_ACTIV-150-3470-LAB,2016-SPRI-PULLM-PE_ACTIV-150-3470-LAB
2163-03487,2016-SPRI-PULLM-PE_ACTIV-250-3487-LAB,2016-SPRI-PULLM-PE_ACTIV-250-3487-LAB
2163-03477,2016-SPRI-PULLM-PE_ACTIV-164-3477-LAB,2016-SPRI-PULLM-PE_ACTIV-164-3477-LAB
2163-01226,2016-SPRI-TRICI-SOIL_SCI-495-1226-LEC,2016-SPRI-TRICI-SOIL_SCI-495-1226-LEC
2163-05214,2016-SPRI-PULLM-SOIL_SCI-495-5214-LEC,2016-SPRI-PULLM-SOIL_SCI-495-5214-LEC
2163-01225,2016-SPRI-TRICI-HORT-495-1225-LEC,2016-SPRI-TRICI-HORT-495-1225-LEC
2163-05213,2016-SPRI-PULLM-HORT-495-5213-LEC,2016-SPRI-PULLM-HORT-495-5213-LEC
2163-01224,2016-SPRI-TRICI-CROP_SCI-495-1224-LEC,2016-SPRI-TRICI-CROP_SCI-495-1224-LEC
2163-05212,2016-SPRI-PULLM-CROP_SCI-495-5212-LEC,2016-SPRI-PULLM-CROP_SCI-495-5212-LEC
2163-05218,2016-SPRI-PULLM-CROP_SCI-498-5218-INT,2016-SPRI-PULLM-CROP_SCI-498-5218-INT
2163-05242,2016-SPRI-PULLM-CROP_SCI-600-5242-IND,2016-SPRI-PULLM-CROP_SCI-600-5242-IND
2163-09090,2016-SPRI-PULLM-CROP_SCI-700-9090-THE,2016-SPRI-PULLM-CROP_SCI-700-9090-THE
2163-09091,2016-SPRI-PULLM-CROP_SCI-700-9091-THE,2016-SPRI-PULLM-CROP_SCI-700-9091-THE
2163-05249,2016-SPRI-PULLM-CROP_SCI-700-5249-THE,2016-SPRI-PULLM-CROP_SCI-700-5249-THE
2163-09096,2016-SPRI-PULLM-CROP_SCI-700-9096-THE,2016-SPRI-PULLM-CROP_SCI-700-9096-THE
2163-05250,2016-SPRI-PULLM-CROP_SCI-700-5250-THE,2016-SPRI-PULLM-CROP_SCI-700-5250-THE
